Gene,Uniprot_ID,DIP_ID,Degree_Centrality,Betweenness_Centrality
PGF,P49763,DIP-5746N,0.00020408163265306123,0.0
ERRFI1,Q9UJM3,DIP-42379N,0.00020408163265306123,0.0
ROBO3,Q96MS0,DIP-38410N,0.00020408163265306123,0.0
NPRL3,Q12980,DIP-62051N,0.00020408163265306123,0.0
SNRNP200,O75643,DIP-31659N,0.00020408163265306123,0.0
TTC39B,Q5VTQ0,DIP-62094N,0.00020408163265306123,0.0
Med17,Q8VCD5,DIP-48407N,0.00020408163265306123,0.0
RIPK3,Q9Y572,DIP-27519N,0.00020408163265306123,0.0
CDH5,Q6URK6,DIP-48767N,0.00020408163265306123,0.0
Oprd1,P32300,DIP-46417N,0.00020408163265306123,0.0
ROR1,Q01973,DIP-29734N,0.00020408163265306123,0.0
OCRL,Q01968,DIP-45092N,0.00020408163265306123,0.0
EIF3I,Q13347,DIP-31116N,0.00020408163265306123,0.0
2L,Q9DHW0,DIP-48570N,0.00020408163265306123,0.0
Csnk1a1,Q8BK63,DIP-32408N,0.00020408163265306123,0.0
JAK3,P52333,DIP-274N,0.00020408163265306123,0.0
FBXO46,Q6PJ61,DIP-52907N,0.00020408163265306123,0.0
RAMP1,O60894,DIP-37675N,0.00020408163265306123,0.0
HOXB1,P14653,DIP-6106N,0.00020408163265306123,0.0
CXXC1,Q9P0U4,DIP-50001N,0.00020408163265306123,0.0
HLA-DRB1,P04229,DIP-6143N,0.00020408163265306123,0.0
cdtB,Q8Z6A7,DIP-60315N,0.00020408163265306123,0.0
DCAF8,Q5TAQ9,DIP-48762N,0.00020408163265306123,0.0
SUPT4H1,P63272,DIP-40644N,0.00020408163265306123,0.0
ARHGEF6,Q15052,DIP-42694N,0.00020408163265306123,0.0
TOP3A,Q4W5X0,DIP-59010N,0.00020408163265306123,0.0
PIAS4,Q8N2W9,DIP-32499N,0.00020408163265306123,0.0
Nrp1,P97333,DIP-39360N,0.00020408163265306123,0.0
Stx1a,P32851,DIP-108N,0.00020408163265306123,0.0
TEAD3,Q99594,DIP-50657N,0.00020408163265306123,0.0
Vcp,Q01853,DIP-29796N,0.00020408163265306123,0.0
Enah,Q03173,DIP-29359N,0.00020408163265306123,0.0
Cdk5,Q03114,DIP-29351N,0.00020408163265306123,0.0
RANBP1,P43487,DIP-35058N,0.00020408163265306123,0.0
NUP160,Q12769,DIP-31262N,0.00020408163265306123,0.0
TRAPPC1,Q9Y5R8,DIP-48285N,0.00020408163265306123,0.0
SYCP3,Q8IZU3,DIP-59536N,0.00020408163265306123,0.0
Fbxo2,Q80UW2,DIP-54758N,0.00020408163265306123,0.0
sspH2,P0CE12,DIP-59215N,0.00020408163265306123,0.0
Krt34,Q9D646,DIP-303N,0.00020408163265306123,0.0
CAC2,Q04199,DIP-811N,0.00020408163265306123,0.0
FAAP24,Q9BTP7,DIP-50466N,0.00020408163265306123,0.0
PON2,Q15165,DIP-61136N,0.00020408163265306123,0.0
Prdm2,Q63755,DIP-473N,0.00020408163265306123,0.0
FGF4,P08620,DIP-4017N,0.00020408163265306123,0.0
SNCAIP,Q9Y6H5,DIP-61155N,0.00020408163265306123,0.0
Dab1,P97318,DIP-30902N,0.00020408163265306123,0.0
ABCF1,Q8NE71,DIP-50666N,0.00020408163265306123,0.0
UBAP1,Q9NZ09,DIP-47291N,0.00020408163265306123,0.0
GRIA3,P42263,DIP-46195N,0.00020408163265306123,0.0
Hipk3,O88850,DIP-5932N,0.00020408163265306123,0.0
Grm5,P31424,DIP-41263N,0.00020408163265306123,0.0
C4B_2,P0C0L5,DIP-47260N,0.00020408163265306123,0.0
PSMC5,P62195,DIP-36645N,0.00020408163265306123,0.0
SPCS2,Q15005,DIP-47276N,0.00020408163265306123,0.0
Rasgrf1,P27671,DIP-41194N,0.00020408163265306123,0.0
Cnot1,Q6ZQ08,DIP-46845N,0.00020408163265306123,0.0
Gmnn,O88513,DIP-32562N,0.00020408163265306123,0.0
SENP3,Q9H4L4,DIP-47511N,0.00020408163265306123,0.0
Hopx,Q8R1H0,DIP-61663N,0.00020408163265306123,0.0
TBL1XR1,Q9BZK7,DIP-34582N,0.00020408163265306123,0.0
ZMPSTE24,O75844,DIP-39641N,0.00020408163265306123,0.0
AZI2,Q9H6S1,DIP-27605N,0.00020408163265306123,0.0
8230172,E0VIU9,DIP-61596N,0.00020408163265306123,0.0
Per1,O35973,DIP-38519N,0.00020408163265306123,0.0
Dnmt3a,O88508,DIP-38005N,0.00020408163265306123,0.0
PPP3R1,P63098,DIP-6096N,0.00020408163265306123,0.0
SFN,P31947,DIP-29861N,0.00020408163265306123,0.0
FBXW4,P57775,DIP-41762N,0.00020408163265306123,0.0
OSBPL8,Q9BZF1,DIP-56130N,0.00020408163265306123,0.0
E2F5,Q15329,DIP-24229N,0.00020408163265306123,0.0
antxr2a,A4QP34,DIP-60716N,0.00020408163265306123,0.0
KIF2A,O00139,DIP-56112N,0.00020408163265306123,0.0
stcE,O82882,DIP-59647N,0.00020408163265306123,0.0
Myo5a,Q99104,DIP-29542N,0.00020408163265306123,0.0
NKRF,O15226,DIP-34570N,0.00020408163265306123,0.0
ANKRD49,Q8WVL7,DIP-61280N,0.00020408163265306123,0.0
Polb,P06766,DIP-44707N,0.00020408163265306123,0.0
IQSEC2,Q5JU85,DIP-59490N,0.00020408163265306123,0.0
BCL11A,Q9H165,DIP-45629N,0.00020408163265306123,0.0
CGN,Q9P2M7,DIP-30947N,0.00020408163265306123,0.0
ADIPOR1,Q96A54,DIP-48622N,0.00020408163265306123,0.0
NIPBL,Q6KC79,DIP-29199N,0.00020408163265306123,0.0
Irs1,P35569,DIP-32456N,0.00020408163265306123,0.0
PYM1,Q9BRP8,DIP-48413N,0.00020408163265306123,0.0
Gorasp1,B1WBR1,DIP-60184N,0.00020408163265306123,0.0
QRICH2,Q9H0J4,DIP-50256N,0.00020408163265306123,0.0
DIABLO,Q9NR28,DIP-27627N,0.00020408163265306123,0.0
Rhbdf2,Q80WQ6,DIP-49675N,0.00020408163265306123,0.0
spaP,C9E3B4,DIP-59516N,0.00020408163265306123,0.0
CGA,P01215,DIP-6182N,0.00020408163265306123,0.0
CRIM1,Q9NZV1,DIP-58932N,0.00020408163265306123,0.0
CORO1B,Q9BR76,DIP-33176N,0.00020408163265306123,0.0
TAF2,Q6P1X5,DIP-38921N,0.00020408163265306123,0.0
STK25,O00506,DIP-34269N,0.00020408163265306123,0.0
Des,P31001,DIP-256N,0.00020408163265306123,0.0
PELI3,Q8N2H9,DIP-31770N,0.00020408163265306123,0.0
Chmp4b,Q9D8B3,DIP-61322N,0.00020408163265306123,0.0
S1PR1,P21453,DIP-60427N,0.00020408163265306123,0.0
GOLIM4,O00461,DIP-61898N,0.00020408163265306123,0.0
NFE2,Q16621,DIP-57844N,0.00020408163265306123,0.0
POLR2B,A5PJW8,DIP-61188N,0.00020408163265306123,0.0
MAU2,Q9Y6X3,DIP-29196N,0.00020408163265306123,0.0
TOR1A,O14656,DIP-34411N,0.00020408163265306123,0.0
tir,B7UM99,DIP-55921N,0.00020408163265306123,0.0
UL111A,P17150,DIP-36823N,0.00020408163265306123,0.0
CEBPB,P17676,DIP-35345N,0.00020408163265306123,0.0
Cntn1,Q63198,DIP-53082N,0.00020408163265306123,0.0
KCNN4,O15554,DIP-48598N,0.00020408163265306123,0.0
NR2F1,P10589,DIP-622N,0.00020408163265306123,0.0
PRP5,P21372,DIP-88N,0.00020408163265306123,0.0
FBXO28,Q9NVF7,DIP-56683N,0.00020408163265306123,0.0
RASAL2,Q9UJF2,DIP-27570N,0.00020408163265306123,0.0
CALM,P62157,DIP-36674N,0.00020408163265306123,0.0
FGF13,Q92913,DIP-50447N,0.00020408163265306123,0.0
FGF9,P31371,DIP-6036N,0.00020408163265306123,0.0
EBNA2,P12978,DIP-41174N,0.00020408163265306123,0.0
CLINT1,Q14677,DIP-45604N,0.00020408163265306123,0.0
CORO2A,Q92828,DIP-59202N,0.00020408163265306123,0.0
Gata3,P23772,DIP-29712N,0.00020408163265306123,0.0
BORCS6,Q96GS4,DIP-29465N,0.00020408163265306123,0.0
ZZZ3,Q8IYH5,DIP-47289N,0.00020408163265306123,0.0
TEAD2,Q15562,DIP-59318N,0.00020408163265306123,0.0
PRKAB1,Q9Y478,DIP-39736N,0.00020408163265306123,0.0
KCNIP1,Q9NZI2,DIP-29246N,0.00020408163265306123,0.0
Plcg1,P10686,DIP-2863N,0.00020408163265306123,0.0
PSMA7,O14818,DIP-29363N,0.00020408163265306123,0.0
PSMD2,Q13200,DIP-38204N,0.00020408163265306123,0.0
entA,P0A0L2,DIP-58974N,0.00020408163265306123,0.0
MAP4K1,Q92918,DIP-31019N,0.00020408163265306123,0.0
AMOTL2,Q9Y2J4,DIP-57510N,0.00020408163265306123,0.0
NCAPH2,Q6IBW4,DIP-43901N,0.00020408163265306123,0.0
Tnfaip3,Q60769,DIP-41120N,0.00020408163265306123,0.0
UCHL5,Q9Y5K5,DIP-42671N,0.00020408163265306123,0.0
IFIT3,O14879,DIP-37890N,0.00020408163265306123,0.0
MCOLN1,Q9GZU1,DIP-62090N,0.00020408163265306123,0.0
PLN,P26678,DIP-33582N,0.00020408163265306123,0.0
MUC2,Q02817,DIP-48824N,0.00020408163265306123,0.0
Cldn18,P56857,DIP-48956N,0.00020408163265306123,0.0
CLCF1,Q9UBD9,DIP-61204N,0.00020408163265306123,0.0
Ikbkb,O88351,DIP-29813N,0.00020408163265306123,0.0
Acss1,Q99NB1,DIP-61209N,0.00020408163265306123,0.0
Raf1,P11345,DIP-1073N,0.00020408163265306123,0.0
OTU1,P43558,DIP-4672N,0.00020408163265306123,0.0
STARD8,Q92502,DIP-60949N,0.00020408163265306123,0.0
SON,P18583,DIP-42289N,0.00020408163265306123,0.0
CBR1,P16152,DIP-33136N,0.00020408163265306123,0.0
NMNAT1,Q9HAN9,DIP-60881N,0.00020408163265306123,0.0
LMO4,P61968,DIP-41414N,0.00020408163265306123,0.0
Taf1,Q80UV9,DIP-61093N,0.00020408163265306123,0.0
Lgals1,P11762,DIP-37188N,0.00020408163265306123,0.0
EGLN1,Q9GZT9,DIP-37495N,0.00020408163265306123,0.0
MAGED2,Q9UNF1,DIP-50722N,0.00020408163265306123,0.0
PIK3R3,Q92569,DIP-30925N,0.00020408163265306123,0.0
Notch1,Q01705,DIP-214N,0.00020408163265306123,0.0
RPL41,P62945,DIP-46893N,0.00020408163265306123,0.0
GADD45B,O75293,DIP-24219N,0.00020408163265306123,0.0
NSD1,Q96L73,DIP-58517N,0.00020408163265306123,0.0
DPF2,Q92785,DIP-27575N,0.00020408163265306123,0.0
ARHGAP24,Q8N264,DIP-35520N,0.00020408163265306123,0.0
MCM4,P30665,DIP-2409N,0.00020408163265306123,0.0
MEIS2,O14770,DIP-61027N,0.00020408163265306123,0.0
SMURF1,Q9HCE7,DIP-36709N,0.00020408163265306123,0.0
Il1rap,Q61730,DIP-296N,0.00020408163265306123,0.0
Gria1,P19490,DIP-30929N,0.00020408163265306123,0.0
CCT6A,P40227,DIP-33558N,0.00020408163265306123,0.0
Kcnd3,Q62897,DIP-29245N,0.00020408163265306123,0.0
Mapt,P19332,DIP-41779N,0.00020408163265306123,0.0
ZRANB1,Q9UGI0,DIP-33806N,0.00020408163265306123,0.0
OGDHL,Q9ULD0,DIP-61552N,0.00020408163265306123,0.0
SERBP1,Q8NC51,DIP-33819N,0.00020408163265306123,0.0
TIMM50,Q3ZCQ8,DIP-34058N,0.00020408163265306123,0.0
X,Q7M022,DIP-298N,0.00020408163265306123,0.0
CAMSAP3,Q9P1Y5,DIP-52405N,0.00020408163265306123,0.0
Tnfsf4,P43488,DIP-6238N,0.00020408163265306123,0.0
EcR,P34021,DIP-158N,0.00020408163265306123,0.0
CPI17,O18734,DIP-48426N,0.00020408163265306123,0.0
S100A9,P06702,DIP-1166N,0.00020408163265306123,0.0
AMOT,Q4VCS5,DIP-53711N,0.00020408163265306123,0.0
HSPA8,P11142,DIP-32874N,0.00020408163265306123,0.0
RGS17,Q9UGC6,DIP-59095N,0.00020408163265306123,0.0
PGAM5,Q96HS1,DIP-50735N,0.00020408163265306123,0.0
Smarca5,Q91ZW3,DIP-36073N,0.00020408163265306123,0.0
HAUS2,Q9NVX0,DIP-48836N,0.00020408163265306123,0.0
Siah1,Q920M9,DIP-35686N,0.00020408163265306123,0.0
Tnks,Q6PFX9,DIP-61463N,0.00020408163265306123,0.0
FURIN,P09958,DIP-29904N,0.00020408163265306123,0.0
NELL2,Q99435,DIP-49927N,0.00020408163265306123,0.0
CFL2,Q9Y281,DIP-33178N,0.00020408163265306123,0.0
IGHE,P01854,DIP-6167N,0.00020408163265306123,0.0
SPECC1L,Q69YQ0,DIP-33173N,0.00020408163265306123,0.0
RAD6,P06104,DIP-1555N,0.00020408163265306123,0.0
FHL3,Q13643,DIP-42030N,0.00020408163265306123,0.0
WASF3,Q9UPY6,DIP-61425N,0.00020408163265306123,0.0
Asic1,Q6NXK8,DIP-29728N,0.00020408163265306123,0.0
MRAS,O14807,DIP-35406N,0.00020408163265306123,0.0
TRAM1,Q15629,DIP-45978N,0.00020408163265306123,0.0
ft,P33450,DIP-21094N,0.00020408163265306123,0.0
TUBGCP4,Q9UGJ1,DIP-50536N,0.00020408163265306123,0.0
Fat1,Q9QXA3,DIP-42865N,0.00020408163265306123,0.0
Peli1,Q8C669,DIP-48336N,0.00020408163265306123,0.0
TOLLIP,Q9H0E2,DIP-30845N,0.00020408163265306123,0.0
SSFA2,P28290,DIP-47271N,0.00020408163265306123,0.0
PLD2,O14939,DIP-38903N,0.00020408163265306123,0.0
PDCD2,Q16342,DIP-27594N,0.00020408163265306123,0.0
Map4k1,P70218,DIP-42073N,0.00020408163265306123,0.0
RPD3,P32561,DIP-681N,0.00020408163265306123,0.0
CCDC85C,A6NKD9,DIP-56878N,0.00020408163265306123,0.0
EXOSC7,Q15024,DIP-31266N,0.00020408163265306123,0.0
F10,P00742,DIP-29896N,0.00020408163265306123,0.0
TNRC6B,Q9UPQ9,DIP-44174N,0.00020408163265306123,0.0
ADCYAP1R1,P41586,DIP-42467N,0.00020408163265306123,0.0
ATP2B4,P23634,DIP-6128N,0.00020408163265306123,0.0
PRKAB2,O43741,DIP-39763N,0.00020408163265306123,0.0
ZNF638,Q14966,DIP-42386N,0.00020408163265306123,0.0
Mapk14,P47811,DIP-31073N,0.00020408163265306123,0.0
Epas1,P97481,DIP-46109N,0.00020408163265306123,0.0
HAUS7,Q99871,DIP-32974N,0.00020408163265306123,0.0
NPRL2,Q8WTW4,DIP-50746N,0.00020408163265306123,0.0
DNAJB11,Q9UBS4,DIP-29678N,0.00020408163265306123,0.0
SRP9,P49458,DIP-6151N,0.00020408163265306123,0.0
Plce1,Q8K4S1,DIP-60738N,0.00020408163265306123,0.0
TOMM20,Q15388,DIP-46735N,0.00020408163265306123,0.0
FANCA,O15360,DIP-32650N,0.00020408163265306123,0.0
CDIPT,O14735,DIP-54492N,0.00020408163265306123,0.0
LTF,P02788,DIP-41354N,0.00020408163265306123,0.0
TXNDC5,Q8NBS9,DIP-53700N,0.00020408163265306123,0.0
RAD51B,O15315,DIP-41246N,0.00020408163265306123,0.0
BQLF2,P88989,DIP-47197N,0.00020408163265306123,0.0
Rock1,P70335,DIP-35521N,0.00020408163265306123,0.0
FOXA1,P55317,DIP-57138N,0.00020408163265306123,0.0
DDI1,P40087,DIP-1216N,0.00020408163265306123,0.0
NCAPG2,Q86XI2,DIP-43902N,0.00020408163265306123,0.0
SRSF2,Q01130,DIP-33836N,0.00020408163265306123,0.0
Rnf31,Q924T7,DIP-49579N,0.00020408163265306123,0.0
TNFSF8,P32971,DIP-2929N,0.00020408163265306123,0.0
SLC43A1,O75387,DIP-47272N,0.00020408163265306123,0.0
NXT1,Q9UKK6,DIP-33075N,0.00020408163265306123,0.0
Kpna3,O35344,DIP-62054N,0.00020408163265306123,0.0
Btg4,O70552,DIP-61987N,0.00020408163265306123,0.0
KMT5B,Q4FZB7,DIP-48656N,0.00020408163265306123,0.0
PAN3,Q58A45,DIP-53755N,0.00020408163265306123,0.0
PHPT1,Q9NRX4,DIP-48597N,0.00020408163265306123,0.0
Med16,Q6PGF3,DIP-48408N,0.00020408163265306123,0.0
DDR1,Q08345,DIP-39698N,0.00020408163265306123,0.0
ADORA1,P47745,DIP-440N,0.00020408163265306123,0.0
CRY1,Q16526,DIP-56602N,0.00020408163265306123,0.0
IFNA5,P01569,DIP-6019N,0.00020408163265306123,0.0
FKBP1A,P62942,DIP-29710N,0.00020408163265306123,0.0
IKZF3,Q9UKT9,DIP-56975N,0.00020408163265306123,0.0
cdc16,Q6DFI7,DIP-48552N,0.00020408163265306123,0.0
TRIB1,Q96RU8,DIP-34542N,0.00020408163265306123,0.0
Nlgn1,Q99K10,DIP-32027N,0.00020408163265306123,0.0
St13,P50503,DIP-37019N,0.00020408163265306123,0.0
BRPF1,P55201,DIP-59001N,0.00020408163265306123,0.0
PSMD12,O00232,DIP-27549N,0.00020408163265306123,0.0
STX1A,Q16623,DIP-390N,0.00020408163265306123,0.0
TUBB,P07437,DIP-32772N,0.00020408163265306123,0.0
TRAPPC6A,O75865,DIP-37869N,0.00020408163265306123,0.0
Ldlrap1,D3ZAR1,DIP-60041N,0.00020408163265306123,0.0
HERC5,Q9UII4,DIP-44200N,0.00020408163265306123,0.0
GATAD2A,Q86YP4,DIP-36053N,0.00020408163265306123,0.0
PPP1R8,Q12972,DIP-40815N,0.00020408163265306123,0.0
UBE2W,Q96B02,DIP-52724N,0.00020408163265306123,0.0
IPO5,O00410,DIP-41042N,0.00020408163265306123,0.0
CLASP2,O75122,DIP-36804N,0.00020408163265306123,0.0
Trim2,Q9ESN6,DIP-46254N,0.00020408163265306123,0.0
FANCM,Q8IYD8,DIP-43972N,0.00020408163265306123,0.0
Ddx4,Q61496,DIP-61113N,0.00020408163265306123,0.0
Atg14,Q8CDJ3,DIP-60849N,0.00020408163265306123,0.0
Snx31,Q6P8Y7,DIP-60339N,0.00020408163265306123,0.0
FOSB,P53539,DIP-60013N,0.00020408163265306123,0.0
RAD54L2,Q9Y4B4,DIP-47284N,0.00020408163265306123,0.0
LOX,P28300,DIP-49007N,0.00020408163265306123,0.0
UL55,A8T7D5,DIP-59817N,0.00020408163265306123,0.0
CCDC158,Q5M9N0,DIP-47314N,0.00020408163265306123,0.0
Cnb,Q960D2,DIP-60706N,0.00020408163265306123,0.0
Dcc,Q63155,DIP-46811N,0.00020408163265306123,0.0
ARHGEF12,Q9NZN5,DIP-37887N,0.00020408163265306123,0.0
BICD2,Q8TD16,DIP-53426N,0.00020408163265306123,0.0
HIST2H2AA4,Q6FI13,DIP-33167N,0.00020408163265306123,0.0
CD47,Q08722,DIP-39948N,0.00020408163265306123,0.0
IGF2R,P11717,DIP-6027N,0.00020408163265306123,0.0
RASIP1,Q5U651,DIP-29457N,0.00020408163265306123,0.0
LRRC8B,Q6P9F7,DIP-61361N,0.00020408163265306123,0.0
KRCC1,Q9NPI7,DIP-58940N,0.00020408163265306123,0.0
TLR9,Q9NR96,DIP-52371N,0.00020408163265306123,0.0
CTDSP2,O14595,DIP-61245N,0.00020408163265306123,0.0
MATN2,O00339,DIP-47267N,0.00020408163265306123,0.0
Sirt1,Q923E4,DIP-47052N,0.00020408163265306123,0.0
CD97,P48960,DIP-52292N,0.00020408163265306123,0.0
NME2,P22392,DIP-50179N,0.00020408163265306123,0.0
IL9R,Q01113,DIP-3156N,0.00020408163265306123,0.0
MED19,A0JLT2,DIP-31467N,0.00020408163265306123,0.0
U90,Q77PU6,DIP-60437N,0.00020408163265306123,0.0
C14orf80,Q86SX3,DIP-62062N,0.00020408163265306123,0.0
OSBPL5,Q9H0X9,DIP-52332N,0.00020408163265306123,0.0
UTP14A,Q9BVJ6,DIP-32505N,0.00020408163265306123,0.0
otub-1,Q9XVR6,DIP-26135N,0.00020408163265306123,0.0
Bad,Q61337,DIP-273N,0.00020408163265306123,0.0
Csf1,P07141,DIP-45278N,0.00020408163265306123,0.0
Pard3,Q99NH2,DIP-41727N,0.00020408163265306123,0.0
CTF1,Q16619,DIP-394N,0.00020408163265306123,0.0
Etv5,Q9CXC9,DIP-60467N,0.00020408163265306123,0.0
TAX1BP1,Q86VP1,DIP-33010N,0.00020408163265306123,0.0
yopJ,P31498,DIP-61317N,0.00020408163265306123,0.0
LIG1,P18858,DIP-24215N,0.00020408163265306123,0.0
RBM14,Q96PK6,DIP-50126N,0.00020408163265306123,0.0
fnbA,P14738,DIP-46263N,0.00020408163265306123,0.0
MRC2,Q9UBG0,DIP-37631N,0.00020408163265306123,0.0
COG6,Q9Y2V7,DIP-48931N,0.00020408163265306123,0.0
Card6,E9PWH2,DIP-61098N,0.00020408163265306123,0.0
UNC119B,A6NIH7,DIP-61819N,0.00020408163265306123,0.0
PRPF19,Q9UMS4,DIP-32978N,0.00020408163265306123,0.0
EIF4G3,O43432,DIP-33245N,0.00020408163265306123,0.0
SLC9A3R2,Q15599,DIP-29093N,0.00020408163265306123,0.0
SOX9,P48436,DIP-61319N,0.00020408163265306123,0.0
IGFBP5,P24593,DIP-48433N,0.00020408163265306123,0.0
PBP1,P53297,DIP-2464N,0.00020408163265306123,0.0
HAUS5,O94927,DIP-48831N,0.00020408163265306123,0.0
NRXN1,P58400,DIP-46402N,0.00020408163265306123,0.0
PITRM1,Q5JRX3,DIP-52900N,0.00020408163265306123,0.0
SUB2,Q07478,DIP-5343N,0.00020408163265306123,0.0
IFIT1,P09914,DIP-37898N,0.00020408163265306123,0.0
SATB2,Q9UPW6,DIP-60551N,0.00020408163265306123,0.0
SNAPC2,Q13487,DIP-505N,0.00020408163265306123,0.0
PYGM,P00489,DIP-38240N,0.00020408163265306123,0.0
TNFRSF14,Q92956,DIP-34779N,0.00020408163265306123,0.0
UNC5C,O95185,DIP-46276N,0.00020408163265306123,0.0
HIST1H1C,P16403,DIP-36359N,0.00020408163265306123,0.0
Rab11a,P62494,DIP-46857N,0.00020408163265306123,0.0
Map2k2,Q63932,DIP-454N,0.00020408163265306123,0.0
Gnb1,P54311,DIP-37029N,0.00020408163265306123,0.0
RNF144B,Q7Z419,DIP-43771N,0.00020408163265306123,0.0
RAD9,P14737,DIP-2516N,0.00020408163265306123,0.0
CAV2,P51636,DIP-34929N,0.00020408163265306123,0.0
Cpeb1,P70166,DIP-41380N,0.00020408163265306123,0.0
Lmo2,P25801,DIP-24247N,0.00020408163265306123,0.0
Apbb1,P46933,DIP-682N,0.00020408163265306123,0.0
Hspa1b,P17879,DIP-31549N,0.00020408163265306123,0.0
HTATSF1,O43719,DIP-42095N,0.00020408163265306123,0.0
ETS1,P14921,DIP-35183N,0.00020408163265306123,0.0
TBC1D10C,Q8IV04,DIP-60264N,0.00020408163265306123,0.0
RAVER1,Q8IY67,DIP-46973N,0.00020408163265306123,0.0
ZNF44,F8W7T7,DIP-58938N,0.00020408163265306123,0.0
RGMA,Q96B86,DIP-61606N,0.00020408163265306123,0.0
IL3RA,P26951,DIP-3293N,0.00020408163265306123,0.0
ANXA1,P04083,DIP-32875N,0.00020408163265306123,0.0
CXCL3,P19876,DIP-5909N,0.00020408163265306123,0.0
ETV4,P43268,DIP-748N,0.00020408163265306123,0.0
KRT6A,P02538,DIP-533N,0.00020408163265306123,0.0
ITGB6,P18564,DIP-59187N,0.00020408163265306123,0.0
TNFRSF10C,O14798,DIP-6242N,0.00020408163265306123,0.0
UL83,P06725,DIP-61111N,0.00020408163265306123,0.0
ANAPC16,Q96DE5,DIP-56449N,0.00020408163265306123,0.0
FGF6,P10767,DIP-6035N,0.00020408163265306123,0.0
HMGXB4,Q9UGU5,DIP-60550N,0.00020408163265306123,0.0
POLR2J,P52435,DIP-32913N,0.00020408163265306123,0.0
LDB1,Q86U70,DIP-31826N,0.00020408163265306123,0.0
SGK1,O00141,DIP-42464N,0.00020408163265306123,0.0
Tiam1,Q60610,DIP-37821N,0.00020408163265306123,0.0
Rapgef4,Q9EQZ6,DIP-32333N,0.00020408163265306123,0.0
PPP1CB,P62140,DIP-33220N,0.00020408163265306123,0.0
inaC,P13677,DIP-54N,0.00020408163265306123,0.0
1a,P0C6U8,DIP-48580N,0.00020408163265306123,0.0
LEO1,Q8WVC0,DIP-37885N,0.00020408163265306123,0.0
MTMR8,Q96EF0,DIP-60046N,0.00020408163265306123,0.0
Tradd,Q3U0V2,DIP-38039N,0.00020408163265306123,0.0
Syne4,Q8CII8,DIP-48702N,0.00020408163265306123,0.0
Id2,P41136,DIP-167N,0.00020408163265306123,0.0
PSMD10,O75832,DIP-39026N,0.00020408163265306123,0.0
CEP290,O15078,DIP-46541N,0.00020408163265306123,0.0
PPARA,Q07869,DIP-241N,0.00020408163265306123,0.0
POP2,P39008,DIP-1957N,0.00020408163265306123,0.0
THRSP,Q92748,DIP-40451N,0.00020408163265306123,0.0
ARC,Q7LC44,DIP-60107N,0.00020408163265306123,0.0
env,Q1PHM6,DIP-58999N,0.00020408163265306123,0.0
Prkaa1,P54645,DIP-57168N,0.00020408163265306123,0.0
CRIPT,Q9P021,DIP-41219N,0.00020408163265306123,0.0
BAG6,P46379,DIP-31191N,0.00020408163265306123,0.0
MITF,O75030,DIP-59573N,0.00020408163265306123,0.0
nleB1,D2TT37,DIP-60595N,0.00020408163265306123,0.0
MX2,P20592,DIP-59212N,0.00020408163265306123,0.0
Thrb,P18113,DIP-61264N,0.00020408163265306123,0.0
NMD3,Q96D46,DIP-53427N,0.00020408163265306123,0.0
Cftr,P26361,DIP-29618N,0.00020408163265306123,0.0
FOXO3,O43524,DIP-29723N,0.00020408163265306123,0.0
BATF,Q16520,DIP-52482N,0.00020408163265306123,0.0
Lef1,P27782,DIP-35132N,0.00020408163265306123,0.0
HFE2,Q6ZVN8,DIP-61608N,0.00020408163265306123,0.0
NELFCD,Q8IXH7,DIP-34061N,0.00020408163265306123,0.0
Scap,Q6GQT6,DIP-61666N,0.00020408163265306123,0.0
PRMT1,Q99873,DIP-30878N,0.00020408163265306123,0.0
RAB39A,Q14964,DIP-60521N,0.00020408163265306123,0.0
TBXA2R,P21731,DIP-41465N,0.00020408163265306123,0.0
IL9,P15248,DIP-3155N,0.00020408163265306123,0.0
Nr1h2,Q60644,DIP-444N,0.00020408163265306123,0.0
MPHOSPH6,Q99547,DIP-31131N,0.00020408163265306123,0.0
Acvr1,P37172,DIP-5798N,0.00020408163265306123,0.0
ARCN1,P48444,DIP-50375N,0.00020408163265306123,0.0
XRN1,Q8IZH2,DIP-31174N,0.00020408163265306123,0.0
TIMELESS,Q9UNS1,DIP-47395N,0.00020408163265306123,0.0
Mef2c,Q8CFN5,DIP-49524N,0.00020408163265306123,0.0
PEP8,P40335,DIP-4572N,0.00020408163265306123,0.0
NCAPD3,P42695,DIP-43903N,0.00020408163265306123,0.0
CEACAM1,P13688,DIP-42683N,0.00020408163265306123,0.0
cdc25-1-b,P30309,DIP-176N,0.00020408163265306123,0.0
RXRG,P48443,DIP-56220N,0.00020408163265306123,0.0
Cad,B2RQC6,DIP-61412N,0.00020408163265306123,0.0
AIRE,O43918,DIP-47504N,0.00020408163265306123,0.0
RBMX,P38159,DIP-34447N,0.00020408163265306123,0.0
TDRD3,Q9H7E2,DIP-61935N,0.00020408163265306123,0.0
lubX,Q5X159,DIP-61711N,0.00020408163265306123,0.0
DTX1,Q86Y01,DIP-43904N,0.00020408163265306123,0.0
BMPR1B,Q05438,DIP-5822N,0.00020408163265306123,0.0
KIF1C,O43896,DIP-40376N,0.00020408163265306123,0.0
Ubtf,P25977,DIP-60265N,0.00020408163265306123,0.0
XRCC3,O43542,DIP-42016N,0.00020408163265306123,0.0
Trpm8,Q8R455,DIP-61851N,0.00020408163265306123,0.0
